"h [mm]","w [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","dB(S(1,2)) []","dB(S(2,2)) []"
0.2,0.03,19.6675,-10.9215885536547,-1.36489135497893,-1.36489135497893,-10.9214046669202
0.2,0.03,19.715,-11.0472632938659,-1.35757288379781,-1.35757288379781,-11.0470741225546
0.2,0.03,19.7625,-11.1753648542689,-1.35042773011579,-1.35042773011579,-11.1751701582618
0.2,0.03,19.81,-11.3059591658827,-1.34345929838045,-1.34345929838045,-11.3057586902119
0.2,0.03,19.8575,-11.4391148569173,-1.33667097690449,-1.33667097690449,-11.4389083306023
0.2,0.03,19.905,-11.5749033957271,-1.33006613623788,-1.33006613623788,-11.5746905305006
0.2,0.03,19.9525,-11.7133992418564,-1.32364812752077,-1.32364812752077,-11.7131797307677
0.2,0.03,20,-11.8546800054999,-1.31742028081858,-1.31742028081858,-11.8544535213831
0.5,0.03,1,-11.3042320238493,-0.523643290338282,-0.523643290338282,-11.3042294660873
0.5,0.03,1.0475,-10.9431772221038,-0.558270539936577,-0.558270539936577,-10.9431746333036
0.5,0.03,1.095,-10.6012813805067,-0.594091793657796,-0.594091793657796,-10.6012787585388
0.5,0.03,1.1425,-10.2770032530843,-0.631062361953506,-0.631062361953506,-10.2770005953397
0.5,0.03,1.19,-9.96898230074937,-0.66913743134553,-0.66913743134553,-9.96897960423811
0.5,0.03,1.2375,-9.67601085493686,-0.708272171074994,-0.708272171074994,-9.67600811637119
0.5,0.03,1.285,-9.39701146534512,-0.748421832076294,-0.748421832076294,-9.39700868121122
0.5,0.03,1.3325,-9.13101831763042,-0.789541838694772,-0.789541838694772,-9.13101548425018
0.5,0.03,1.38,-8.87716187585134,-0.831587873551462,-0.831587873551462,-8.87715898943553
0.5,0.03,1.4275,-8.6346561018504,-0.874515955933646,-0.874515955933646,-8.6346531585443
0.5,0.03,1.475,-8.40278775027859,-0.918282514060381,-0.918282514060381,-8.40278474620078
0.5,0.03,1.5225,-8.18090734787655,-0.962844451541057,-0.962844451541057,-8.18090427915157
0.5,0.03,1.57,-7.96842154888504,-1.00815920831489,-1.00815920831489,-7.96841841167056
0.5,0.03,1.6175,-7.76478662210959,-1.05418481633174,-1.05418481633174,-7.76478341261855
0.5,0.03,1.665,-7.56950287424736,-1.10087995021081,-1.10087995021081,-7.5694995887656
0.5,0.03,1.7125,-7.38210985223922,-1.1482039730939,-1.1482039730939,-7.38210648713916
0.5,0.03,1.76,-7.20218219729678,-1.19611697789416,-1.19611697789416,-7.20217874904748
0.5,0.03,1.8075,-7.02932604683128,-1.24457982412978,-1.24457982412978,-7.02932251200542
0.5,0.03,1.855,-6.86317589923837,-1.29355417052346,-1.29355417052346,-6.86317227451655
0.5,0.03,1.9025,-6.70339187146207,-1.34300250354335,-1.34300250354335,-6.70338815363474
0.5,0.03,1.95,-6.54965729129923,-1.39288816205823,-1.39288816205823,-6.54965347726675
0.5,0.03,1.9975,-6.40167657614347,-1.4431753582783,-1.4431753582783,-6.4016726629145
0.5,0.03,2.045,-6.25917335778588,-1.49382919515323,-1.49382919515323,-6.25916934247443
0.5,0.03,2.0925,-6.12188881936314,-1.54481568039982,-1.54481568039982,-6.12188469918467
0.5,0.03,2.14,-5.98958021586196,-1.59610173733257,-1.59610173733257,-5.98957598812854
0.5,0.03,2.1875,-5.86201955397743,-1.64765521267199,-1.64765521267199,-5.86201521609243
0.5,0.03,2.235,-5.7389924107621,-1.69944488150567,-1.69944488150567,-5.7389879602144
0.5,0.03,2.2825,-5.62029687353185,-1.75144044957797,-1.75144044957797,-5.62029230788983
0.5,0.03,2.33,-5.50574258602727,-1.80361255308325,-1.80361255308325,-5.50573790293268
0.5,0.03,2.3775,-5.3951498879542,-1.85593275613703,-1.85593275613703,-5.39514508511603
0.5,0.03,2.425,-5.28834903681703,-1.90837354609691,-1.90837354609691,-5.28834411200546
0.5,0.03,2.4725,-5.18517950247087,-1.96090832690285,-1.96090832690285,-5.18517445351138
0.5,0.03,2.52,-5.08548932610149,-2.01351141060261,-2.01351141060261,-5.08548415086926
0.5,0.03,2.5675,-4.98913453643321,-2.06615800722415,-2.06615800722415,-4.98912923284768
0.5,0.03,2.615,-4.89597861689547,-2.11882421315168,-2.11882421315168,-4.89597318291531
0.5,0.03,2.6625,-4.80589201827619,-2.17148699815682,-2.17148699815682,-4.8058864518945
0.5,0.03,2.71,-4.7187517120729,-2.22412419123029,-2.22412419123029,-4.71874601131285
0.5,0.03,2.7575,-4.63444078034146,-2.27671446535321,-2.27671446535321,-4.63443494325216
0.5,0.03,2.805,-4.55284803834895,-2.32923732134033,-2.32923732134033,-4.55284206300178
0.5,0.03,2.8525,-4.47386768677636,-2.38167307088095,-2.38167307088095,-4.47386157126158
0.5,0.03,2.9,-4.39739899059673,-2.43400281889575,-2.43400281889575,-4.39739273302039
0.5,0.03,2.9475,-4.32334598208451,-2.48620844532097,-2.48620844532097,-4.32333958056577
0.5,0.03,2.995,-4.25161718569974,-2.53827258642422,-2.53827258642422,-4.25161063836843
0.5,0.03,3.0425,-4.18212536284115,-2.59017861574885,-2.59017861574885,-4.18211866783567
0.5,0.03,3.09,-4.11478727468176,-2.64191062477715,-2.64191062477715,-4.11478043014718
0.5,0.03,3.1375,-4.0495234614925,-2.69345340339555,-2.69345340339555,-4.04951646557903
0.5,0.03,3.185,-3.98625803702815,-2.74479242023846,-2.74479242023846,-3.98625088788972
0.5,0.03,3.2325,-3.92491849669785,-2.79591380298093,-2.79591380298093,-3.92491119249106
0.5,0.03,3.28,-3.86543553837349,-2.84680431864407,-2.84680431864407,-3.86542807725662
0.5,0.03,3.3275,-3.80774289480407,-2.89745135397133,-2.89745135397133,-3.80773527493637
0.5,0.03,3.375,-3.75177717670653,-2.94784289592803,-2.94784289592803,-3.75176939624769
0.5,0.03,3.4225,-3.69747772569364,-2.9979675123711,-2.9979675123711,-3.69746978280334
0.5,0.03,3.47,-3.64478647627969,-3.0478143329312,-3.0478143329312,-3.64477836911736
0.5,0.03,3.5175,-3.59364782627607,-3.09737303014417,-3.09737303014417,-3.59363955300076
0.5,0.03,3.565,-3.54400851495228,-3.14663380086496,-3.14663380086496,-3.54400007372264
0.5,0.03,3.6125,-3.49581750839447,-3.19558734799215,-3.19558734799215,-3.49580889736881
0.5,0.03,3.66,-3.44902589154428,-3.24422486252828,-3.24422486252828,-3.44901710888077
0.5,0.03,3.7075,-3.40358676644595,-3.29253800599669,-3.29253800599669,-3.40357781030286
0.5,0.03,3.755,-3.35945515627047,-3.34051889323299,-3.34051889323299,-3.35944602480648
0.5,0.03,3.8025,-3.31658791472172,-3.38816007556568,-3.38816007556568,-3.31657860609634
0.5,0.03,3.85,-3.27494364046281,-3.43545452439802,-3.43545452439802,-3.27493415283679
0.5,0.03,3.8975,-3.23448259622987,-3.48239561520036,-3.48239561520036,-3.23447292776568
0.5,0.03,3.945,-3.1951666323278,-3.52897711192014,-3.52897711192014,-3.19515678119016
0.5,0.03,3.9925,-3.1569591142262,-3.57519315181432,-3.57519315181432,-3.15694907858264
0.5,0.03,4.04,-3.11982485399588,-3.62103823070727,-3.62103823070727,-3.1198146320173
0.5,0.03,4.0875,-3.08373004534593,-3.66650718867537,-3.66650718867537,-3.08371963520722
0.5,0.03,4.135,-3.04864220203961,-3.71159519615811,-3.71159519615811,-3.04863160192027
0.5,0.03,4.1825,-3.01453009948355,-3.75629774049379,-3.75629774049379,-3.01451930756828
0.5,0.03,4.23,-2.98136371929967,-3.80061061287715,-3.80061061287715,-2.98135273377907
0.5,0.03,4.2775,-2.94911419670314,-3.84452989573477,-3.84452989573477,-2.94910301577432
0.5,0.03,4.325,-2.91775377052186,-3.88805195051328,-3.88805195051328,-2.91774239238913
0.5,0.03,4.3725,-2.88725573570458,-3.93117340587468,-3.93117340587468,-2.88724415858003
0.5,0.03,4.42,-2.85759439817506,-3.97389114629216,-3.97389114629216,-2.85758262027931
0.5,0.03,4.4675,-2.82874503189963,-4.01620230103935,-4.01620230103935,-2.8287330514624
0.5,0.03,4.515,-2.80068383804389,-4.05810423356526,-4.05810423356526,-2.80067165330468
0.5,0.03,4.5625,-2.77338790610283,-4.09959453124689,-4.09959453124689,-2.77337551531158
0.5,0.03,4.61,-2.74683517689594,-4.140670995511,-4.140670995511,-2.74682257831363
0.5,0.03,4.6575,-2.72100440732591,-4.18133163231634,-4.18133163231634,-2.72099159922519
0.5,0.03,4.705,-2.69587513680578,-4.2215746429873,-4.2215746429873,-2.69586211747162
0.5,0.03,4.7525,-2.67142765526563,-4.26139841538989,-4.26139841538989,-2.67141442299591
0.5,0.03,4.8,-2.64764297265496,-4.30080151544071,-4.30080151544071,-2.64762952576108
0.5,0.03,4.8475,-2.62450278986245,-4.33978267893975,-4.33978267893975,-2.6244891266699
0.5,0.03,4.895,-2.60198947097912,-4.37834080371746,-4.37834080371746,-2.60197558982811
0.5,0.03,4.9425,-2.58008601683572,-4.41647494208684,-4.41647494208684,-2.58007191608169
0.5,0.03,4.99,-2.55877603974875,-4.45418429359126,-4.45418429359126,-2.55876171776302
0.5,0.03,5.0375,-2.538043739414,-4.49146819803873,-4.49146819803873,-2.53802919458423
0.5,0.03,5.085,-2.51787387988924,-4.52832612881347,-4.52832612881347,-2.51785911062005
0.5,0.03,5.1325,-2.49825176761188,-4.56475768645577,-4.56475768645577,-2.49823677232534
0.5,0.03,5.18,-2.47916323039973,-4.60076259250123,-4.60076259250123,-2.47914800753591
0.5,0.03,5.2275,-2.4605945973864,-4.63634068357069,-4.63634068357069,-2.4605791454039
0.5,0.03,5.275,-2.44253267984547,-4.67149190570216,-4.67149190570216,-2.44251699722188
0.5,0.03,5.3225,-2.42496475285988,-4.70621630891645,-4.70621630891645,-2.42494883809235
0.5,0.03,5.37,-2.40787853779576,-4.74051404200822,-4.74051404200822,-2.40786238940143
0.5,0.03,5.4175,-2.39126218554172,-4.7743853475545,-4.7743853475545,-2.39124580205826
0.5,0.03,5.465,-2.37510426047711,-4.80783055713274,-4.80783055713274,-2.37508764046314
0.5,0.03,5.5125,-2.35939372513439,-4.84085008674085,-4.84085008674085,-2.35937686717001
0.5,0.03,5.56,-2.34411992552287,-4.87344443241187,-4.87344443241187,-2.34410282821009
0.5,0.03,5.6075,-2.3292725770826,-4.90561416601586,-4.90561416601586,-2.32925523904581
0.5,0.03,5.655,-2.31484175123901,-4.93735993124224,-4.93735993124224,-2.31482417112545
0.5,0.03,5.7025,-2.30081786253026,-4.96868243975568,-4.96868243975568,-2.30080003901045
0.5,0.03,5.75,-2.28719165628086,-4.999582467519,-4.999582467519,-2.28717358804904
0.5,0.03,5.7975,-2.27395419679637,-5.03006085127665,-5.03006085127665,-2.27393588257096
0.5,0.03,5.845,-2.26109685605538,-5.06011848519265,-5.06011848519265,-2.26107829457941
0.5,0.03,5.8925,-2.24861130287615,-5.08975631763717,-5.08975631763717,-2.24859249291769
0.5,0.03,5.94,-2.23648949253629,-5.11897534811565,-5.11897534811565,-2.23647043288888
0.5,0.03,5.9875,-2.22472365682525,-5.14777662433528,-5.14777662433528,-2.22470434630835
0.5,0.03,6.035,-2.21330629451014,-5.17616123940326,-5.17616123940326,-2.21328673196952
0.5,0.03,6.0825,-2.20223016219642,-5.20413032915165,-5.20413032915165,-2.20221034650462
0.5,0.03,6.13,-2.1914882655661,-5.23168506958398,-5.23168506958398,-2.19146819562283
0.5,0.03,6.1775,-2.18107385097663,-5.25882667443866,-5.25882667443866,-2.18105352570921
0.5,0.03,6.225,-2.17098039740483,-5.28555639286457,-5.28555639286457,-2.17095981576861
0.5,0.03,6.2725,-2.16120160872066,-5.31187550720455,-5.31187550720455,-2.16118076969943
0.5,0.03,6.32,-2.15173140627663,-5.33778533088219,-5.33778533088219,-2.15171030888305
0.5,0.03,6.3675,-2.14256392179914,-5.36328720638813,-5.36328720638813,-2.1425425650752
0.5,0.03,6.415,-2.13369349056889,-5.38838250336162,-5.38838250336162,-2.13367187358628
0.5,0.03,6.4625,-2.1251146448779,-5.41307261676368,-5.41307261676368,-2.12509276673848
0.5,0.03,6.51,-2.11682210775142,-5.4373589651382,-5.4373589651382,-2.11679996758763
0.5,0.03,6.5575,-2.10881078692368,-5.46124298895732,-5.46124298895732,-2.10878838389899
0.5,0.03,6.605,-2.10107576905656,-5.4847261490479,-5.4847261490479,-2.10105310236588
0.5,0.03,6.6525,-2.09361231419127,-5.50780992509565,-5.50780992509565,-2.09358938306143
0.5,0.03,6.7,-2.08641585042325,-5.53049581422395,-5.53049581422395,-2.08639265411341
0.5,0.03,6.7475,-2.07948196879104,-5.55278532964421,-5.55278532964421,-2.07945850659316
0.5,0.03,6.795,-2.07280641837044,-5.57467999937514,-5.57467999937514,-2.07278268960972
0.5,0.03,6.8425,-2.06638510156546,-5.59618136502788,-5.59618136502788,-2.0663611056008
0.5,0.03,6.89,-2.06021406958818,-5.61729098065457,-5.61729098065457,-2.06018980581266
0.5,0.03,6.9375,-2.05428951811981,-5.63801041165781,-5.63801041165781,-2.05426498596114
0.5,0.03,6.985,-2.04860778314576,-5.65834123375842,-5.65834123375842,-2.04858298206677
0.5,0.03,7.0325,-2.04316533695772,-5.67828503201943,-5.67828503201943,-2.04314026645682
0.5,0.03,7.08,-2.03795878431618,-5.6978433999238,-5.6978433999238,-2.0379334439279
0.5,0.03,7.1275,-2.03298485876713,-5.71701793850402,-5.71701793850402,-2.03295924806255
0.5,0.03,7.175,-2.02824041910675,-5.73581025552128,-5.73581025552128,-2.02821453769408
0.5,0.03,7.2225,-2.02372244598858,-5.75422196469248,-5.75422196469248,-2.02369629351361
0.5,0.03,7.27,-2.01942803866743,-5.77225468496304,-5.77225468496304,-2.0194016148141
0.5,0.03,7.3175,-2.01535441187509,-5.78991003982388,-5.78991003982388,-2.015327716366
0.5,0.03,7.365,-2.01149889282249,-5.80718965667064,-5.80718965667064,-2.01147192541945
0.5,0.03,7.4125,-2.0078589183239,-5.82409516620382,-5.82409516620382,-2.00783167882849
0.5,0.03,7.46,-2.00443203203832,-5.84062820186789,-5.84062820186789,-2.00440452029242
0.5,0.03,7.5075,-2.00121588182386,-5.85679039932824,-5.85679039932824,-2.00118809771028
0.5,0.03,7.555,-1.99820821720096,-5.87258339598427,-5.87258339598427,-1.99818016064399
0.5,0.03,7.6025,-1.9954068869204,-5.88800883051739,-5.88800883051739,-1.99537855788641
0.5,0.03,7.65,-1.99280983663235,-5.90306834247259,-5.90306834247259,-1.99278123513043
0.5,0.03,7.6975,-1.99041510665287,-5.91776357187233,-5.91776357187233,-1.99038623273542
0.5,0.03,7.745,-1.98822082982435,-5.93209615886158,-5.93209615886158,-1.98819168358774
0.5,0.03,7.7925,-1.98622522946659,-5.9460677433828,-5.9460677433828,-1.98619581105183
0.5,0.03,7.84,-1.98442661741546,-5.95967996487989,-5.95967996487989,-1.98439692700882
0.5,0.03,7.8875,-1.9828233921459,-5.97293446203,-5.97293446203,-1.98279342997964
0.5,0.03,7.935,-1.98141403697668,-5.98583287250219,-5.98583287250219,-1.98138380332973
0.5,0.03,7.9825,-1.98019711835389,-5.9983768327421,-5.9983768327421,-1.98016661355258
0.5,0.03,8.03,-1.97917128421072,-6.01056797778162,-6.01056797778162,-1.97914050862949
0.5,0.03,8.0775,-1.97833526240093,-6.02240794107279,-6.02240794107279,-1.97830421646311
0.5,0.03,8.125,-1.97768785920361,-6.03389835434507,-6.03389835434507,-1.97765654338217
0.5,0.03,8.1725,-1.97722795789697,-6.04504084748521,-6.04504084748521,-1.97719637271531
0.5,0.03,8.22,-1.97695451739897,-6.05583704843904,-6.05583704843904,-1.97692266343176
0.5,0.03,8.2675,-1.97686657097266,-6.06628858313437,-6.06628858313437,-1.97683444884662
0.5,0.03,8.315,-1.97696322499427,-6.07639707542448,-6.07639707542448,-1.97693083538908
0.5,0.03,8.3625,-1.97724365778212,-6.08616414705137,-6.08616414705137,-1.97721100143126
0.5,0.03,8.41,-1.97770711848456,-6.09559141762843,-6.09559141762843,-1.97767419617621
0.5,0.03,8.4575,-1.97835292602515,-6.10468050464173,-6.10468050464173,-1.9783197386031
0.5,0.03,8.505,-1.97918046810343,-6.11343302346945,-6.11343302346945,-1.97914701646805
0.5,0.03,8.5525,-1.98018920024975,-6.12185058741911,-6.12185058741911,-1.98015548535897
0.5,0.03,8.6,-1.9813786449326,-6.1299348077818,-6.1299348077818,-1.98134466780286
0.5,0.03,8.6475,-1.98274839071697,-6.13768729390324,-6.13768729390324,-1.98271415242428
0.5,0.03,8.695,-1.9842980914724,-6.14510965327109,-6.14510965327109,-1.98426359315339
0.5,0.03,8.7425,-1.98602746562941,-6.15220349161816,-6.15220349161816,-1.98599270848242
0.5,0.03,8.79,-1.98793629548309,-6.15897041304107,-6.15897041304107,-1.98790128076925
0.5,0.03,8.8375,-1.99002442654246,-6.16541202013405,-6.16541202013405,-1.98998915558688
0.5,0.03,8.885,-1.99229176692481,-6.17152991413758,-6.17152991413758,-1.9922562411177
0.5,0.03,8.9325,-1.99473828679352,-6.1773256951014,-6.1773256951014,-1.99470250759146
0.5,0.03,8.98,-1.9973640178387,-6.18280096206179,-6.18280096206179,-1.99732798676586
0.5,0.03,9.0275,-2.00016905279941,-6.18795731323265,-6.18795731323265,-2.0001327714488
0.5,0.03,9.075,-2.00315354502661,-6.19279634621026,-6.19279634621026,-2.00311701506146
0.5,0.03,9.1225,-2.00631770808599,-6.19731965819136,-6.19731965819136,-2.00628093124104
0.5,0.03,9.17,-2.0096618153997,-6.20152884620442,-6.20152884620442,-2.00962479348263
0.5,0.03,9.2175,-2.0131861999263,-6.20542550735381,-6.20542550735381,-2.01314893481919
0.5,0.03,9.265,-2.01689125387811,-6.20901123907672,-6.20901123907672,-2.01685374753888
0.5,0.03,9.3125,-2.0207774284752,-6.21228763941263,-6.21228763941263,-2.02073968293915
0.5,0.03,9.36,-2.02484523373532,-6.21525630728513,-6.21525630728513,-2.02480725111671
0.5,0.03,9.4075,-2.02909523829919,-6.21791884279601,-6.21791884279601,-2.02905702079284
0.5,0.03,9.455,-2.03352806929039,-6.22027684753137,-6.22027684753137,-2.03348961917336
0.5,0.03,9.5025,-2.03814441220939,-6.22233192487976,-6.22233192487976,-2.03810573184269
0.5,0.03,9.55,-2.04294501086101,-6.22408568036208,-6.22408568036208,-2.04290610269138
0.5,0.03,9.5975,-2.04793066731487,-6.22553972197325,-6.22553972197325,-2.04789153387659
0.5,0.03,9.645,-2.05310224189831,-6.22669566053549,-6.22669566053549,-2.0530628858151
0.5,0.03,9.6925,-2.05846065322123,-6.22755511006314,-6.22755511006314,-2.05842107720818
0.5,0.03,9.74,-2.06400687823244,-6.22811968813896,-6.22811968813896,-2.06396708509799
0.5,0.03,9.7875,-2.06974195230703,-6.2283910163018,-6.2283910163018,-2.06970194495509
0.5,0.03,9.835,-2.07566696936446,-6.22837072044566,-6.22837072044566,-2.07562675079649
0.5,0.03,9.8825,-2.0817830820168,-6.22806043123002,-6.22806043123002,-2.08174265533401
0.5,0.03,9.93,-2.08809150174687,-6.22746178450135,-6.22746178450135,-2.08805087015252
0.5,0.03,9.9775,-2.09459349911589,-6.22657642172595,-6.22657642172595,-2.09455266591758
0.5,0.03,10.025,-2.10129040400025,-6.22540599043388,-6.22540599043388,-2.10124937261237
0.5,0.03,10.0725,-2.10818360585715,-6.22395214467413,-6.22395214467413,-2.10814237980337
0.5,0.03,10.12,-2.11527455401874,-6.22221654548081,-6.22221654548081,-2.11523313693457
0.5,0.03,10.1675,-2.12256475801447,-6.22020086135068,-6.22020086135068,-2.12252315364992
0.5,0.03,10.215,-2.13005578792141,-6.21790676873155,-6.21790676873155,-2.13001400014374
0.5,0.03,10.2625,-2.13774927474218,-6.21533595252205,-6.21533595252205,-2.13770730753872
0.5,0.03,10.31,-2.14564691081029,-6.21249010658239,-6.21249010658239,-2.1456047682914
0.5,0.03,10.3575,-2.15375045022265,-6.20937093425625,-6.20937093425625,-2.15370813662468
0.5,0.03,10.405,-2.16206170929885,-6.20598014890393,-6.20598014890393,-2.16201922898735
0.5,0.03,10.4525,-2.17058256706726,-6.20231947444651,-6.20231947444651,-2.17053992454014
0.5,0.03,10.5,-2.17931496577734,-6.19839064592129,-6.19839064592129,-2.17927216566824
0.5,0.03,10.5475,-2.18826091143823,-6.19419541004838,-6.19419541004838,-2.18821795851997
0.5,0.03,10.595,-2.19742247438323,-6.18973552580843,-6.18973552580843,-2.19737937357137
0.5,0.03,10.6425,-2.20680178985996,-6.18501276503172,-6.18501276503172,-2.2067585462165
0.5,0.03,10.69,-2.21640105864602,-6.18002891299831,-6.18002891299831,-2.21635767738318
0.5,0.03,10.7375,-2.2262225476898,-6.17478576904956,-6.17478576904956,-2.22617903417401
0.5,0.03,10.785,-2.23626859077633,-6.16928514721086,-6.16928514721086,-2.23622495053229
0.5,0.03,10.8325,-2.24654158921784,-6.16352887682567,-6.16352887682567,-2.24649782793274
0.5,0.03,10.88,-2.25704401256877,-6.15751880320079,-6.15751880320079,-2.25700013609666
0.5,0.03,10.9275,-2.26777839936499,-6.15125678826292,-6.15125678826292,-2.26773441373132
0.5,0.03,10.975,-2.27874735788706,-6.14474471122661,-6.14474471122661,-2.27870326929333
0.5,0.03,11.0225,-2.28995356694692,-6.13798446927339,-6.13798446927339,-2.28990938177554
0.5,0.03,11.07,-2.30139977669818,-6.13097797824221,-6.13097797824221,-2.30135550151747
0.5,0.03,11.1175,-2.31308880946917,-6.12372717333117,-6.12372717333117,-2.31304445103859
0.5,0.03,11.165,-2.32502356061895,-6.11623400981052,-6.11623400981052,-2.32497912589443
0.5,0.03,11.2125,-2.3372069994154,-6.10850046374684,-6.10850046374684,-2.33716249555493
0.5,0.03,11.26,-2.34964216993539,-6.10052853273841,-6.10052853273841,-2.34959760430479
0.5,0.03,11.3075,-2.36233219198643,-6.09232023666179,-6.09232023666179,-2.36228757216533
0.5,0.03,11.355,-2.37528026204946,-6.08387761842941,-6.08387761842941,-2.37523559583747
0.5,0.03,11.4025,-2.38848965424216,-6.07520274475826,-6.07520274475826,-2.3884449496653
0.5,0.03,11.45,-2.40196372130247,-6.0662977069495,-6.0662977069495,-2.40191898661983
